"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P13"	56	288	56	[ 115, 320]	[STATIC, RECTANGLE, 665.0, 208.0, 687.0, 307.0]	603	2	115	115	"t"	1	Fixation: 14918 ms	115	"t"	0,38	0	1	1	1	"RIGHT"	[ 125, 331]	[STATIC, RECTANGLE, 860.0, 208.0, 875.0, 307.0]	125	"m"	1	125	RIGHT	[ 116, 321]	116	g	116	33	0,00	6,71	11	63	P13	56	15	22811
"P13"	56	220	57	[ 125, 331]	[STATIC, RECTANGLE, 860.0, 208.0, 875.0, 307.0]	220	1	125	125	"m"	1	Fixation: 15239 ms	125	"m"	0,24	0	1	1	1	"RIGHT"	[ 133]	[STATIC, RECTANGLE, 980.0, 208.0, 1002.0, 307.0]	133	"e"	1	133	RIGHT	[ 133, 339]	133	e	133	21	193,96	2,35	115	63	P13	56	15	22811
"P13"	56	200	58	[ 133]	[STATIC, RECTANGLE, 980.0, 208.0, 1002.0, 307.0]	200	1	133	133	"e"	1	Fixation: 15480 ms	133	"e"	0,64	0	1	1	1	"RIGHT"	[ 153]	[STATIC, RECTANGLE, 1332.0, 208.0, 1355.0, 307.0]	153	"t"	1	153	RIGHT	[ 153]	153	t	153	54	362,09	7,53	125	63	P13	56	15	22811
"P13"	56	244	59	[ 153]	[STATIC, RECTANGLE, 1332.0, 208.0, 1355.0, 307.0]	244	1	153	153	"t"	1	Fixation: 15734 ms	153	"t"	0,86	0	1	1	1	"RIGHT"	[ 160, 367]	[STATIC, RECTANGLE, 1475.0, 208.0, 1490.0, 307.0]	160	"r"	1	160	RIGHT	[ 160, 367]	160	r	160	22	176,80	2,57	133	63	P13	56	15	22811
"P13"	56	272	60	[ 160, 367]	[STATIC, RECTANGLE, 1475.0, 208.0, 1490.0, 307.0]	272	1	160	160	"r"	1	Fixation: 16000 ms	160	"r"	0,17	0	1	1	1	"RIGHT"	[ 154]	[STATIC, RECTANGLE, 1355.0, 208.0, 1370.0, 307.0]	154	"i"	1	154	LEFT	[ 154]	154	i	154	29	163,05	2,86	153	63	P13	56	15	22811
"P13"	56	273	61	[ 154]	[STATIC, RECTANGLE, 1355.0, 208.0, 1370.0, 307.0]	273	1	154	154	"i"	1	Fixation: 16301 ms	154	"i"	0,64	0	1	1	1	"RIGHT"	[ 128]	[STATIC, RECTANGLE, 905.0, 208.0, 920.0, 307.0]	128	"k"	1	128	LEFT	[ 128]	128	k	128	59	295,64	9,38	160	63	P13	56	15	22811
"P13"	56	315	62	[ 128]	[STATIC, RECTANGLE, 905.0, 208.0, 920.0, 307.0]	315	1	128	128	"k"	1	Fixation: 16633 ms	128	"k"	0,69	0	1	1	1	"RIGHT"	[ 115, 320]	[STATIC, RECTANGLE, 665.0, 208.0, 687.0, 307.0]	115	"t"	2	115	LEFT	[ 128]	128	k	128	32	0,00	9,49	154	63	P13	56	15	22811
"P13"	56	315	63	[ 115, 320]	[STATIC, RECTANGLE, 665.0, 208.0, 687.0, 307.0]	603	2	115	115	"t"	2	Fixation: 16980 ms	115	"t"	0,15	56	1	1	1	"RIGHT"	.	.	.	.	.	.	.	.	.	.	.	.	.	.	128	63	P13	56	15	22811
"P13"	57	256	1	[ ]	.	.	.	.	.	.	.	Fixation: 9 ms	281	"e"	2,38	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	148	407,61	15,36	.	65	P13	57	16	22811
"P13"	57	313	2	[ ]	.	.	.	.	.	.	.	Fixation: 525 ms	4	"e"	1,42	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	26	205,68	3,02	.	65	P13	57	16	22811
"P13"	57	197	3	[ ]	.	.	.	.	.	.	.	Fixation: 864 ms	12	"I"	1,43	.	.	.	.	"RIGHT"	[ 22]	[STATIC, RECTANGLE, 590.0, 135.0, 612.0, 204.0]	22	"e"	1	22	RIGHT	[ 23]	23	s	23	28	295,83	3,99	.	65	P13	57	16	22811
"P13"	57	432	4	[ 22]	[STATIC, RECTANGLE, 590.0, 135.0, 612.0, 204.0]	432	1	22	22	"e"	1	Fixation: 1089 ms	22	"e"	0,45	0	0	1	1	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	35	166,33	3,56	.	65	P13	57	16	22811
"P13"	57	447	5	[ ]	.	.	.	.	.	.	.	Fixation: 1556 ms	12	"I"	1,33	.	.	.	.	"RIGHT"	[ 28]	[STATIC, RECTANGLE, 695.0, 135.0, 710.0, 204.0]	28	"r"	1	28	RIGHT	[ 18]	18	i	18	26	191,83	2,60	22	65	P13	57	16	22811
"P13"	57	141	6	[ 28]	[STATIC, RECTANGLE, 695.0, 135.0, 710.0, 204.0]	141	1	28	28	"r"	1	Fixation: 2141 ms	28	"r"	0,10	0	0	1	1	"RIGHT"	[ 40]	[STATIC, RECTANGLE, 935.0, 135.0, 950.0, 204.0]	40	"n"	1	40	RIGHT	[ 40]	40	n	40	47	288,16	5,23	.	65	P13	57	16	22811
"P13"	57	179	7	[ 40]	[STATIC, RECTANGLE, 935.0, 135.0, 950.0, 204.0]	179	1	40	40	"n"	1	Fixation: 2329 ms	40	"n"	0,32	0	0	1	1	"RIGHT"	[ 38]	[STATIC, RECTANGLE, 905.0, 135.0, 920.0, 204.0]	38	"o"	1	38	LEFT	[ 38]	38	o	38	34	56,30	0,74	28	65	P13	57	16	22811
"P13"	57	174	8	[ 38]	[STATIC, RECTANGLE, 905.0, 135.0, 920.0, 204.0]	174	1	38	38	"o"	1	Fixation: 2542 ms	38	"o"	0,11	0	1	1	1	"RIGHT"	[ 45]	[STATIC, RECTANGLE, 1010.0, 135.0, 1025.0, 204.0]	45	"g"	1	45	RIGHT	[ 45]	45	g	45	27	143,72	2,40	40	65	P13	57	16	22811
"P13"	57	129	9	[ 45]	[STATIC, RECTANGLE, 1010.0, 135.0, 1025.0, 204.0]	129	1	45	45	"g"	1	Fixation: 2743 ms	45	"g"	0,06	0	0	1	1	"RIGHT"	[ 52]	[STATIC, RECTANGLE, 1130.0, 135.0, 1145.0, 204.0]	52	"l"	1	52	RIGHT	[ 51]	51	o	51	25	151,69	2,37	38	65	P13	57	16	22811
"P13"	57	148	10	[ 52]	[STATIC, RECTANGLE, 1130.0, 135.0, 1145.0, 204.0]	148	1	52	52	"l"	1	Fixation: 2897 ms	52	"l"	0,13	0	0	1	1	"RIGHT"	[ 62]	[STATIC, RECTANGLE, 1310.0, 135.0, 1332.0, 204.0]	62	"e"	1	62	RIGHT	[ 60]	60	j	60	25	207,50	3,23	45	65	P13	57	16	22811
"P13"	57	231	11	[ 62]	[STATIC, RECTANGLE, 1310.0, 135.0, 1332.0, 204.0]	231	1	62	62	"e"	1	Fixation: 3070 ms	62	"e"	0,33	0	0	1	1	"RIGHT"	[ 64]	[STATIC, RECTANGLE, 1355.0, 135.0, 1370.0, 204.0]	64	"n"	1	64	RIGHT	[ ]	.	.	.	15	68,78	0,97	52	65	P13	57	16	22811
"P13"	57	226	12	[ 64]	[STATIC, RECTANGLE, 1355.0, 135.0, 1370.0, 204.0]	226	1	64	64	"n"	1	Fixation: 3316 ms	64	"n"	0,73	0	0	1	1	"RIGHT"	[ 73]	[STATIC, RECTANGLE, 1527.0, 135.0, 1550.0, 204.0]	73	"i"	1	73	RIGHT	[ 73]	73	i	73	28	235,59	3,55	62	65	P13	57	16	22811
"P13"	57	200	13	[ 73]	[STATIC, RECTANGLE, 1527.0, 135.0, 1550.0, 204.0]	200	1	73	73	"i"	1	Fixation: 3570 ms	73	"i"	0,56	0	0	1	1	"RIGHT"	[ 78]	[STATIC, RECTANGLE, 1625.0, 135.0, 1647.0, 204.0]	78	"å"	1	78	RIGHT	[ 78]	78	å	78	23	132,66	2,02	64	65	P13	57	16	22811
"P13"	57	266	14	[ 78]	[STATIC, RECTANGLE, 1625.0, 135.0, 1647.0, 204.0]	266	1	78	78	"å"	1	Fixation: 3793 ms	78	"å"	0,49	0	0	1	1	"RIGHT"	[ 80]	[STATIC, RECTANGLE, 1670.0, 135.0, 1685.0, 204.0]	80	"e"	1	80	RIGHT	[ 80]	80	e	80	16	57,26	0,73	73	65	P13	57	16	22811
"P13"	57	153	15	[ 80]	[STATIC, RECTANGLE, 1670.0, 135.0, 1685.0, 204.0]	153	1	80	80	"e"	1	Fixation: 4075 ms	80	"e"	0,39	0	0	1	1	"RIGHT"	[ 3]	[STATIC, RECTANGLE, 230.0, 135.0, 252.0, 204.0]	3	"n"	1	3	LEFT	[ 4]	4	e	4	110	449,16	28,10	78	65	P13	57	16	22811
"P13"	57	225	16	[ 3]	[STATIC, RECTANGLE, 230.0, 135.0, 252.0, 204.0]	225	1	3	3	"n"	1	Fixation: 4338 ms	3	"n"	0,12	0	1	1	1	"RIGHT"	[ 10]	[STATIC, RECTANGLE, 372.0, 135.0, 395.0, 204.0]	10	"a"	1	10	RIGHT	[ 91]	91	l	91	39	211,33	2,78	80	65	P13	57	16	22811
"P13"	57	201	17	[ 10]	[STATIC, RECTANGLE, 372.0, 135.0, 395.0, 204.0]	201	1	10	10	"a"	1	Fixation: 4602 ms	10	"a"	0,72	0	1	1	1	"RIGHT"	[ 100]	[STATIC, RECTANGLE, 530.0, 204.0, 552.0, 297.0]	100	"t"	1	100	RIGHT	[ 100]	100	t	100	38	205,24	3,58	3	65	P13	57	16	22811
"P13"	57	311	18	[ 100]	[STATIC, RECTANGLE, 530.0, 204.0, 552.0, 297.0]	311	1	100	100	"t"	1	Fixation: 4841 ms	100	"t"	0,35	0	0	1	1	"RIGHT"	[ 111]	[STATIC, RECTANGLE, 717.0, 204.0, 740.0, 297.0]	111	"a"	1	111	RIGHT	[ 112]	112	n	112	38	272,78	4,23	10	65	P13	57	16	22811
"P13"	57	291	19	[ 111]	[STATIC, RECTANGLE, 717.0, 204.0, 740.0, 297.0]	291	1	111	111	"a"	1	Fixation: 5190 ms	111	"a"	0,82	0	0	1	1	"RIGHT"	[ 202]	[STATIC, RECTANGLE, 935.0, 297.0, 950.0, 390.0]	202	"e"	1	202	RIGHT	[ 122]	122	s	122	49	155,51	4,23	100	65	P13	57	16	22811
"P13"	57	578	20	[ 202]	[STATIC, RECTANGLE, 935.0, 297.0, 950.0, 390.0]	578	1	202	202	"e"	1	Fixation: 5530 ms	202	"e"	0,94	0	0	1	1	"RIGHT"	[ 120]	[STATIC, RECTANGLE, 882.0, 204.0, 905.0, 297.0]	120	"p"	1	120	RIGHT	[ 127]	127	n	127	18	95,70	1,39	111	65	P13	57	16	22811
"P13"	57	313	21	[ 120]	[STATIC, RECTANGLE, 882.0, 204.0, 905.0, 297.0]	313	1	120	120	"p"	1	Fixation: 6229 ms	120	"p"	0,46	0	1	1	1	"RIGHT"	[ 126]	[STATIC, RECTANGLE, 995.0, 204.0, 1010.0, 297.0]	126	"u"	1	126	RIGHT	[ 126]	126	u	126	38	147,31	2,17	202	65	P13	57	16	22811
"P13"	57	172	22	[ 126]	[STATIC, RECTANGLE, 995.0, 204.0, 1010.0, 297.0]	172	1	126	126	"u"	1	Fixation: 6580 ms	126	"u"	0,74	0	1	1	1	"RIGHT"	[ 136]	[STATIC, RECTANGLE, 1160.0, 204.0, 1182.0, 297.0]	136	"e"	1	136	RIGHT	[ 136]	136	e	136	38	184,60	3,51	120	65	P13	57	16	22811
"P13"	57	413	23	[ 136]	[STATIC, RECTANGLE, 1160.0, 204.0, 1182.0, 297.0]	413	1	136	136	"e"	1	Fixation: 6790 ms	136	"e"	0,81	0	1	1	1	"RIGHT"	[ 142]	[STATIC, RECTANGLE, 1280.0, 204.0, 1295.0, 297.0]	142	"t"	1	142	RIGHT	[ 140]	140	ø	140	20	119,68	1,73	126	65	P13	57	16	22811
"P13"	57	519	24	[ 142]	[STATIC, RECTANGLE, 1280.0, 204.0, 1295.0, 297.0]	519	1	142	142	"t"	1	Fixation: 7223 ms	142	"t"	0,61	0	1	1	1	"RIGHT"	[ 228]	[STATIC, RECTANGLE, 1385.0, 297.0, 1407.0, 390.0]	228	","	1	228	RIGHT	[ 228]	228	,	228	25	136,78	2,08	136	65	P13	57	16	22811
"P13"	57	347	25	[ 228]	[STATIC, RECTANGLE, 1385.0, 297.0, 1407.0, 390.0]	347	1	228	228	","	1	Fixation: 7767 ms	228	","	0,91	0	0	1	1	"RIGHT"	[ 151]	[STATIC, RECTANGLE, 1445.0, 204.0, 1460.0, 297.0]	151	"g"	1	151	RIGHT	[ 151]	151	g	151	16	84,37	1,17	142	65	P13	57	16	22811
"P13"	57	526	26	[ 151]	[STATIC, RECTANGLE, 1445.0, 204.0, 1460.0, 297.0]	526	1	151	151	"g"	1	Fixation: 8130 ms	151	"g"	0,74	0	1	1	1	"RIGHT"	[ 157]	[STATIC, RECTANGLE, 1550.0, 204.0, 1572.0, 297.0]	157	"g"	1	157	RIGHT	[ 156]	156	o	156	20	123,10	1,92	228	65	P13	57	16	22811
"P13"	57	358	27	[ 157]	[STATIC, RECTANGLE, 1550.0, 204.0, 1572.0, 297.0]	358	1	157	157	"g"	1	Fixation: 8676 ms	157	"g"	0,20	0	1	1	1	"RIGHT"	[ 153]	[STATIC, RECTANGLE, 1475.0, 204.0, 1490.0, 297.0]	153	"v"	1	153	LEFT	[ 154]	154	e	154	17	83,36	1,36	151	65	P13	57	16	22811
"P13"	57	177	28	[ 153]	[STATIC, RECTANGLE, 1475.0, 204.0, 1490.0, 297.0]	177	1	153	153	"v"	1	Fixation: 9051 ms	153	"v"	0,46	0	1	1	1	"RIGHT"	[ 158]	[STATIC, RECTANGLE, 1572.0, 204.0, 1595.0, 297.0]	158	"s"	1	158	RIGHT	[ 158]	158	s	158	36	119,39	2,13	157	65	P13	57	16	22811
"P13"	57	449	29	[ 158]	[STATIC, RECTANGLE, 1572.0, 204.0, 1595.0, 297.0]	449	1	158	158	"s"	1	Fixation: 9264 ms	158	"s"	0,31	0	1	1	1	"RIGHT"	[ 159]	[STATIC, RECTANGLE, 1595.0, 204.0, 1620.0, 297.0]	159	"å"	1	159	RIGHT	[ 159]	159	å	159	18	58,33	0,86	153	65	P13	57	16	22811
"P13"	57	165	30	[ 159]	[STATIC, RECTANGLE, 1595.0, 204.0, 1620.0, 297.0]	165	1	159	159	"å"	1	Fixation: 9731 ms	159	"å"	0,31	0	1	1	1	"RIGHT"	[ 163]	[STATIC, RECTANGLE, 245.0, 297.0, 260.0, 390.0]	163	"t"	1	163	LEFT	[ 169]	169	k	169	103	420,56	25,25	158	65	P13	57	16	22811
"P13"	57	348	31	[ 163]	[STATIC, RECTANGLE, 245.0, 297.0, 260.0, 390.0]	348	1	163	163	"t"	1	Fixation: 10095 ms	163	"t"	0,65	0	1	1	1	"RIGHT"	[ 170]	[STATIC, RECTANGLE, 365.0, 297.0, 380.0, 390.0]	170	"k"	1	170	RIGHT	[ 170]	170	k	170	27	164,05	2,41	159	65	P13	57	16	22811
"P13"	57	217	32	[ 170]	[STATIC, RECTANGLE, 365.0, 297.0, 380.0, 390.0]	217	1	170	170	"k"	1	Fixation: 10470 ms	170	"k"	0,57	0	1	1	1	"RIGHT"	[ 178]	[STATIC, RECTANGLE, 515.0, 297.0, 530.0, 390.0]	178	"æ"	1	178	RIGHT	[ 178]	178	æ	178	50	177,63	2,95	163	65	P13	57	16	22811
"P13"	57	283	33	[ 178]	[STATIC, RECTANGLE, 515.0, 297.0, 530.0, 390.0]	283	1	178	178	"æ"	1	Fixation: 10737 ms	178	"æ"	0,28	0	1	1	1	"RIGHT"	[ 183]	[STATIC, RECTANGLE, 605.0, 297.0, 620.0, 390.0]	183	"i"	1	183	DOWN	[ 179]	179	g	179	20	38,75	0,82	170	65	P13	57	16	22811
"P13"	57	230	34	[ 183]	[STATIC, RECTANGLE, 605.0, 297.0, 620.0, 390.0]	230	1	183	183	"i"	1	Fixation: 11040 ms	183	"i"	0,17	0	1	1	1	"RIGHT"	[ 194]	[STATIC, RECTANGLE, 800.0, 297.0, 815.0, 390.0]	194	"t"	1	194	RIGHT	[ 194]	194	t	194	38	279,48	3,76	178	65	P13	57	16	22811
"P13"	57	312	35	[ 194]	[STATIC, RECTANGLE, 800.0, 297.0, 815.0, 390.0]	312	1	194	194	"t"	1	Fixation: 11308 ms	194	"t"	0,51	0	1	1	1	"RIGHT"	[ 200]	[STATIC, RECTANGLE, 905.0, 297.0, 920.0, 390.0]	200	"j"	1	200	RIGHT	[ 199]	199	e	199	22	134,43	1,98	183	65	P13	57	16	22811
"P13"	57	481	36	[ 200]	[STATIC, RECTANGLE, 905.0, 297.0, 920.0, 390.0]	481	1	200	200	"j"	1	Fixation: 11642 ms	200	"j"	0,58	0	1	1	1	"RIGHT"	[ 205]	[STATIC, RECTANGLE, 995.0, 297.0, 1017.0, 390.0]	205	"i"	1	205	RIGHT	[ 204]	204	V	204	23	119,92	1,63	194	65	P13	57	16	22811
"P13"	57	206	37	[ 205]	[STATIC, RECTANGLE, 995.0, 297.0, 1017.0, 390.0]	408	2	205	205	"i"	1	Fixation: 12146 ms	205	"i"	0,79	0	1	1	1	"RIGHT"	[ 211]	[STATIC, RECTANGLE, 1115.0, 297.0, 1130.0, 390.0]	211	"o"	1	211	RIGHT	[ 211]	211	o	211	24	158,90	2,18	200	65	P13	57	16	22811
"P13"	57	434	38	[ 211]	[STATIC, RECTANGLE, 1115.0, 297.0, 1130.0, 390.0]	434	1	211	211	"o"	1	Fixation: 12376 ms	211	"o"	0,95	0	1	1	1	"RIGHT"	[ 205]	[STATIC, RECTANGLE, 995.0, 297.0, 1017.0, 390.0]	205	"i"	2	205	LEFT	[ 205]	205	i	205	23	163,26	2,44	205	65	P13	57	16	22811
"P13"	57	202	39	[ 205]	[STATIC, RECTANGLE, 995.0, 297.0, 1017.0, 390.0]	408	2	205	205	"i"	2	Fixation: 12833 ms	205	"i"	0,78	37	1	1	1	"RIGHT"	[ 293]	[STATIC, RECTANGLE, 1145.0, 390.0, 1160.0, 459.0]	293	"m"	1	293	RIGHT	[ 294]	294	e	294	29	176,05	3,08	211	65	P13	57	16	22811
"P13"	57	221	40	[ 293]	[STATIC, RECTANGLE, 1145.0, 390.0, 1160.0, 459.0]	221	1	293	293	"m"	1	Fixation: 13064 ms	293	"m"	0,69	0	0	1	1	"RIGHT"	[ 300]	[STATIC, RECTANGLE, 1250.0, 390.0, 1265.0, 459.0]	300	"j"	1	300	RIGHT	[ 219]	219	i	219	23	159,61	2,13	205	65	P13	57	16	22811
"P13"	57	262	41	[ 300]	[STATIC, RECTANGLE, 1250.0, 390.0, 1265.0, 459.0]	262	1	300	300	"j"	1	Fixation: 13308 ms	300	"j"	0,70	0	0	1	1	"RIGHT"	[ 303]	[STATIC, RECTANGLE, 1295.0, 390.0, 1310.0, 459.0]	303	"r"	1	303	RIGHT	[ 304]	304	.	304	16	82,73	1,16	293	65	P13	57	16	22811
"P13"	57	292	42	[ 303]	[STATIC, RECTANGLE, 1295.0, 390.0, 1310.0, 459.0]	292	1	303	303	"r"	1	Fixation: 13586 ms	303	"r"	0,55	0	0	1	1	"RIGHT"	[ 231]	[STATIC, RECTANGLE, 1445.0, 297.0, 1467.0, 390.0]	231	"m"	1	231	RIGHT	[ ]	.	.	.	24	138,22	2,04	300	65	P13	57	16	22811
"P13"	57	190	43	[ 231]	[STATIC, RECTANGLE, 1445.0, 297.0, 1467.0, 390.0]	190	1	231	231	"m"	1	Fixation: 13902 ms	231	"m"	0,57	0	1	1	1	"RIGHT"	[ 235]	[STATIC, RECTANGLE, 1520.0, 297.0, 1542.0, 390.0]	235	"r"	1	235	RIGHT	[ 235]	235	r	235	22	96,97	1,58	303	65	P13	57	16	22811
"P13"	57	216	44	[ 235]	[STATIC, RECTANGLE, 1520.0, 297.0, 1542.0, 390.0]	216	1	235	235	"r"	1	Fixation: 14114 ms	235	"r"	0,70	0	1	1	1	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	17	86,48	1,47	231	65	P13	57	16	22811
"P13"	57	263	45	[ ]	.	.	.	.	.	.	.	Fixation: 14347 ms	238	"m"	0,42	.	.	.	.	"RIGHT"	[ 249]	[STATIC, RECTANGLE, 357.0, 390.0, 380.0, 459.0]	249	"h"	1	249	LEFT	[ 249]	249	h	249	98	388,08	24,84	235	65	P13	57	16	22811
"P13"	57	389	46	[ 249]	[STATIC, RECTANGLE, 357.0, 390.0, 380.0, 459.0]	708	2	249	249	"h"	1	Fixation: 15230 ms	249	"h"	0,12	0	1	1	1	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ 247]	247	e	247	47	118,62	0,71	.	65	P13	57	16	22811
"P13"	57	267	47	[ ]	.	.	.	.	.	.	.	Fixation: 15666 ms	239	"a"	1,12	.	.	.	.	"RIGHT"	[ 249]	[STATIC, RECTANGLE, 357.0, 390.0, 380.0, 459.0]	249	"h"	2	249	.	[ 249]	249	h	249	40	54,28	0,40	249	65	P13	57	16	22811
"P13"	57	319	48	[ 249]	[STATIC, RECTANGLE, 357.0, 390.0, 380.0, 459.0]	708	2	249	249	"h"	2	Fixation: 15973 ms	249	"h"	0,22	46	1	1	1	"RIGHT"	[ 252]	[STATIC, RECTANGLE, 417.0, 390.0, 447.0, 459.0]	252	"i"	1	252	RIGHT	[ 252]	252	i	252	25	114,10	1,22	.	65	P13	57	16	22811
"P13"	57	171	49	[ 252]	[STATIC, RECTANGLE, 417.0, 390.0, 447.0, 459.0]	171	1	252	252	"i"	1	Fixation: 16317 ms	252	"i"	0,17	0	1	1	1	"RIGHT"	[ 259]	[STATIC, RECTANGLE, 560.0, 390.0, 582.0, 459.0]	259	"n"	1	259	RIGHT	[ 259]	259	n	259	36	192,67	3,00	249	65	P13	57	16	22811
"P13"	57	162	50	[ 259]	[STATIC, RECTANGLE, 560.0, 390.0, 582.0, 459.0]	162	1	259	259	"n"	1	Fixation: 16524 ms	259	"n"	0,31	0	1	1	1	"RIGHT"	[ 264]	[STATIC, RECTANGLE, 657.0, 390.0, 687.0, 459.0]	264	"i"	1	264	RIGHT	[ ]	.	.	.	27	158,53	2,34	252	65	P13	57	16	22811
"P13"	57	208	51	[ 264]	[STATIC, RECTANGLE, 657.0, 390.0, 687.0, 459.0]	208	1	264	264	"i"	1	Fixation: 16713 ms	264	"i"	0,71	0	1	1	1	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	22	214,94	2,91	259	65	P13	57	16	22811
"P13"	57	190	52	[ ]	.	.	.	.	.	.	.	Fixation: 16943 ms	274	"b"	1,02	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	26	225,58	4,06	264	65	P13	57	16	22811
"P13"	57	386	53	[ ]	.	.	.	.	.	.	.	Fixation: 17159 ms	285	"f"	1,08	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	23	107,65	1,73	.	65	P13	57	16	22811
"P13"	57	175	54	[ ]	.	.	.	.	.	.	.	Fixation: 17568 ms	281	"e"	0,91	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	20	111,49	1,50	.	65	P13	57	16	22811
"P13"	57	246	55	[ ]	.	.	.	.	.	.	.	Fixation: 17860 ms	291	"d"	1,37	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	26	116,81	1,88	.	65	P13	57	16	22811
"P13"	57	203	56	[ ]	.	.	.	.	.	.	.	Fixation: 18132 ms	296	"a"	1,33	.	.	.	.	"RIGHT"	[ 297]	[STATIC, RECTANGLE, 1205.0, 390.0, 1220.0, 459.0]	297	"r"	1	297	UP	[ 296]	296	a	296	30	140,59	2,02	.	65	P13	57	16	22811
"P13"	57	383	57	[ 297]	[STATIC, RECTANGLE, 1205.0, 390.0, 1220.0, 459.0]	383	1	297	297	"r"	1	Fixation: 18365 ms	297	"r"	0,38	0	1	1	1	"RIGHT"	[ 213]	[STATIC, RECTANGLE, 1145.0, 297.0, 1167.0, 390.0]	213	"e"	1	213	LEFT	[ 212]	212	r	212	30	76,31	1,49	.	65	P13	57	16	22811
"P13"	57	228	58	[ 213]	[STATIC, RECTANGLE, 1145.0, 297.0, 1167.0, 390.0]	228	1	213	213	"e"	1	Fixation: 18778 ms	213	"e"	0,91	0	1	1	1	"RIGHT"	[ 209]	[STATIC, RECTANGLE, 1077.0, 297.0, 1100.0, 390.0]	209	"s"	1	209	LEFT	[ 208]	208	e	208	19	113,61	1,69	297	65	P13	57	16	22811
"P13"	57	247	59	[ 209]	[STATIC, RECTANGLE, 1077.0, 297.0, 1100.0, 390.0]	247	1	209	209	"s"	1	Fixation: 19025 ms	209	"s"	0,76	0	1	1	1	"RIGHT"	[ 301]	[STATIC, RECTANGLE, 1265.0, 390.0, 1280.0, 459.0]	301	"d"	1	301	RIGHT	[ 301]	301	d	301	40	217,76	3,68	213	65	P13	57	16	22811
"P13"	57	297	60	[ 301]	[STATIC, RECTANGLE, 1265.0, 390.0, 1280.0, 459.0]	297	1	301	301	"d"	1	Fixation: 19312 ms	301	"d"	0,55	0	1	1	1	"RIGHT"	[ 232]	[STATIC, RECTANGLE, 1467.0, 297.0, 1490.0, 390.0]	232	"s"	1	232	RIGHT	[ 233]	233	t	233	36	213,48	4,63	209	65	P13	57	16	22811
"P13"	57	179	61	[ 232]	[STATIC, RECTANGLE, 1467.0, 297.0, 1490.0, 390.0]	179	1	232	232	"s"	1	Fixation: 19645 ms	232	"s"	0,73	0	1	1	1	"RIGHT"	[ 236]	[STATIC, RECTANGLE, 1542.0, 297.0, 1565.0, 390.0]	236	"s"	1	236	RIGHT	[ 236]	236	s	236	19	111,17	1,48	301	65	P13	57	16	22811
